contentId,id,addr1,addr2
8663,634341,대구광역시 남구 ,대구광역시 남구 대명남로
8664,634953,경기도 포천시 ,경기도 포천시 영북면
8665,635247,대구광역시 동구 ,대구광역시 동구 파계로
8666,635378,대구광역시 수성구 ,대구광역시 수성구 국채보상로186길
8667,635451,경상북도 문경시 ,경상북도 문경시 문경읍
8668,635460,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 대정읍
8669,635593,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 사계남로216번길
8670,635684,대구광역시 수성구 ,대구광역시 수성구 동대구로12길
8671,635695,대구광역시 북구 ,대구광역시 북구 유통단지로8길
8672,635701,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 성산읍
8673,635928,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 남원읍
8674,636073,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 보목포로
8675,636266,제주특별자치도 제주시 ,제주특별자치도 제주시 조천읍
8676,636393,제주특별자치도 제주시 ,제주특별자치도 제주시 한림읍
8677,637212,제주특별자치도 제주시 ,제주특별자치도 제주시 516로
8678,637398,제주특별자치도 제주시 ,제주특별자치도 제주시 애월읍
8679,637442,강원도 태백시 ,강원도 태백시 서학로
8680,637546,전라북도 익산시 ,전라북도 익산시 금마면
8681,637610,대구광역시 중구 ,대구광역시 중구 국채보상로
8682,637649,대구광역시 수성구 ,대구광역시 수성구 지범로39길
8683,637652,대구광역시 중구 ,대구광역시 중구 국채보상로
8684,637678,대구광역시 중구 ,대구광역시 중구 국채보상로
8685,637693,경상남도 창원시 ,경상남도 창원시 마산합포구
8686,637714,대구광역시 중구 ,대구광역시 중구 중앙대로
8687,637751,대구광역시 중구 ,대구광역시 중구 동덕로36길
8688,637768,대구광역시 중구 ,대구광역시 중구 동덕로36길
8689,637818,대구광역시 달성군 ,대구광역시 달성군 다사읍
8690,637822,대구광역시 달성군 ,대구광역시 달성군 다사읍
8691,637848,대구광역시 동구 ,대구광역시 동구 신암남로
8692,637893,대구광역시 중구 ,대구광역시 중구 동덕로
8693,638187,대구광역시 중구 ,대구광역시 중구 중앙대로
8694,638203,대구광역시 중구 ,대구광역시 중구 명덕로
8695,638241,전라북도 순창군 ,전라북도 순창군 순창읍
8696,638576,전라남도 함평군 ,전라남도 함평군 함장로
8697,638631,경상남도 밀양시 ,경상남도 밀양시 산내면
8698,638913,경기도 수원시 ,경기도 수원시 영통구
8699,638976,전라북도 순창군 ,전라북도 순창군 순창읍
8700,639325,강원도 양양군 ,강원도 양양군 현남면
8701,639462,서울특별시 종로구 ,서울특별시 종로구 평창30길
8702,639623,서울특별시 강남구 ,서울특별시 강남구 도산대로67길
8703,639951,부산광역시 해운대구 ,부산광역시 해운대구 APEC로
8704,639996,강원도 태백시 ,강원도 태백시 서학로
8705,641524,경상남도 진주시 ,경상남도 진주시 대평면
8706,641675,경상남도 거제시 ,경상남도 거제시 일운면
8707,641688,경상남도 거제시 ,경상남도 거제시 일운면
8708,641808,경상남도 거제시 ,경상남도 거제시 남부면
8709,641920,전라북도 부안군 ,전라북도 부안군 변산면
8710,642189,충청남도 태안군 ,충청남도 태안군 남면
8711,642220,충청남도 태안군 ,충청남도 태안군 남면
8712,642301,충청남도 태안군 ,충청남도 태안군 안면읍
8713,642353,제주특별자치도 제주시 ,제주특별자치도 제주시 한경면
8714,642452,충청남도 태안군 ,충청남도 태안군 남면
8715,642509,충청남도 태안군 ,충청남도 태안군 남면
8716,642567,충청남도 태안군 ,충청남도 태안군 남면
8717,642756,전라남도 강진군 ,전라남도 강진군 병영면
8718,642948,전라남도 광양시 ,전라남도 광양시 광영로
8719,642975,전라남도 광양시 ,전라남도 광양시 광양읍
8720,642985,전라남도 광양시 ,전라남도 광양시 광양읍
8721,642995,전라남도 광양시 ,전라남도 광양시 서천1길
8722,643038,전라남도 나주시 ,전라남도 나주시 징고샅길
8723,643046,전라남도 나주시 ,전라남도 나주시 영산3길
8724,643049,전라남도 나주시 ,전라남도 나주시 금성관길
8725,643068,전라남도 나주시 ,전라남도 나주시 다시면
8726,643093,전라남도 담양군 ,전라남도 담양군 고서면
8727,643249,전라남도 담양군 ,전라남도 담양군 대전면
8728,643310,전라남도 목포시 ,전라남도 목포시 하당로241번길
8729,643329,전라남도 목포시 ,전라남도 목포시 유달로
8730,643451,전라남도 목포시 ,전라남도 목포시 수문로
8731,643590,전라남도 무안군 ,전라남도 무안군 무안읍
8732,643817,전라남도 순천시 ,전라남도 순천시 연향상가길
8733,643844,전라남도 순천시 ,전라남도 순천시 승주읍
8734,643993,전라남도 순천시 ,전라남도 순천시 대석3길
8735,643998,전라남도 강진군 ,전라남도 강진군 주작산길
8736,644004,전라남도 순천시 ,전라남도 순천시 순천만길
8737,644085,대전광역시 유성구 ,대전광역시 유성구 엑스포로
8738,644399,전라남도 여수시 ,전라남도 여수시 봉산1로
8739,644428,전라남도 여수시 ,전라남도 여수시 공화남2길
8740,644454,전라남도 여수시 ,전라남도 여수시 문수4길
8741,644490,전라남도 영광군 ,전라남도 영광군 영광읍
8742,644517,전라남도 영광군 ,전라남도 영광군 영광읍
8743,644780,전라남도 완도군 ,전라남도 완도군 완도읍
8744,645064,전라남도 해남군 ,전라남도 해남군 삼산면
8745,645076,전라남도 해남군 ,전라남도 해남군 송지면
8746,645102,전라남도 화순군 ,전라남도 화순군 화순읍
8747,645791,서울특별시 강남구 ,서울특별시 강남구 영동대로
8748,645823,강원도 춘천시 ,강원도 춘천시 동산면
8749,646762,경기도 광주시 ,경기도 광주시 도척면
8750,646954,강원도 속초시 ,강원도 속초시 설악산로
8751,647272,강원도 영월군 ,강원도 영월군 영월읍
8752,649024,전라남도 장흥군 ,전라남도 장흥군 장흥읍
8753,649323,충청남도 보령시 ,충청남도 보령시 천북면
8754,649361,전라남도 보성군 ,전라남도 보성군 벌교읍
8755,649521,전라남도 목포시 ,전라남도 목포시 영산로73번길
8756,649670,전라남도 장흥군 ,전라남도 장흥군 장흥읍
8757,649743,경기도 광주시 ,경기도 광주시 도척면
8758,649968,전라북도 정읍시 ,전라북도 정읍시 내장산로
8759,649970,경기도 광주시 ,경기도 광주시 도척면
8760,650224,전라북도 정읍시 ,전라북도 정읍시 내장산로
8761,650363,전라북도 정읍시 ,전라북도 정읍시 내장산로
8762,650442,강원도 강릉시 ,강원도 강릉시 주문진읍
8763,650452,서울특별시 송파구 ,서울특별시 송파구 올림픽로
8764,650752,서울특별시 강남구 ,서울특별시 강남구 영동대로
8765,650997,서울특별시 중구 ,서울특별시 중구 명동길
8766,651687,대구광역시 중구 ,대구광역시 중구 공평로10길
8767,652305,인천광역시 중구 ,인천광역시 중구 제물량로
8768,653140,제주특별자치도 제주시 ,제주특별자치도 제주시 애월읍
8769,654645,경기도 안산시 ,경기도 안산시 단원구
8770,654770,전라남도 보성군 ,전라남도 보성군 벌교읍
8771,655015,제주특별자치도 제주시 ,제주특별자치도 제주시 광양9길
8772,655543,제주특별자치도 제주시 ,제주특별자치도 제주시 아연로
8773,655553,제주특별자치도 제주시 ,제주특별자치도 제주시 신대로16길
8774,658328,경상북도 김천시 ,경상북도 김천시 부곡시장1길
8775,658582,강원도 속초시 ,강원도 속초시 설악산로836번길
8776,658845,강원도 속초시 ,강원도 속초시 청봉로5길
8777,658849,강원 강릉시 ,강원 강릉시 강동면
8778,658851,강원도 횡성군 ,강원도 횡성군 둔내면
8779,659010,강원도 정선군 ,강원도 정선군 고한읍
8780,660078,인천광역시 강화군 ,인천광역시 강화군 길상면
8781,660640,서울특별시 중구 ,서울특별시 중구 소공로
8782,660722,경기도 과천시 ,경기도 과천시 상하벌로
8783,660876,제주특별자치도 제주시 ,제주특별자치도 제주시 애월읍
8784,660972,제주특별자치도 제주시 ,제주특별자치도 제주시 구좌읍
8785,661980,경상남도 창녕군 ,경상남도 창녕군 유어면
8786,662127,경상남도 창원시 ,경상남도 창원시 의창구
8787,662140,경상남도 창원시 ,경상남도 창원시 의창구
8788,662234,전라남도 순천시 ,전라남도 순천시 승주읍
8789,662268,충청남도 아산시 ,충청남도 아산시 영인면
8790,662445,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 남원읍
8791,662637,인천광역시 강화군 ,인천광역시 강화군 길상면
8792,662756,부산광역시 부산진구 ,부산광역시 부산진구 자유평화로37번길
8793,662862,부산광역시 남구 ,부산광역시 남구 용호로
8794,663045,경기도 가평군 ,경기도 가평군 상면
8795,663785,서울특별시 중구 ,서울특별시 중구 을지로
8796,664081,제주특별자치도 제주시 ,제주특별자치도 제주시 선덕로5길
8797,664083,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 성산읍
8798,664154,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 성산읍
8799,664204,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 성산읍
8800,664223,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 서문로29번길
8801,664982,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 태평로
8802,665099,서울특별시 송파구 ,서울특별시 송파구 올림픽로
8803,665164,경기도 성남시 ,경기도 성남시 분당구
8804,665594,제주특별자치도 제주시 ,제주특별자치도 제주시 한림읍
8805,667418,제주 제주시 ,제주 제주시 애월읍
8806,667442,전라북도 전주시 ,전라북도 전주시 완산구
8807,667493,서울특별시 중구 ,서울특별시 중구 다산로44길
8808,667498,경기도 부천시 ,경기도 부천시 부일로243번길
8809,667568,경기도 안양시 ,경기도 안양시 만안구
8810,669109,경기도 의왕시 ,경기도 의왕시 독정이길
8811,678097,강원도 삼척시 ,강원도 삼척시 오십천로
8812,678522,서울특별시 강동구 ,서울특별시 강동구 성안로
8813,678537,강원도 홍천군 ,강원도 홍천군 북방면
8814,678650,강원도 홍천군 ,강원도 홍천군 북방면
8815,678688,강원도 홍천군 ,강원도 홍천군 북방면
8816,678712,강원도 홍천군 ,강원도 홍천군 서면
8817,678745,강원도 홍천군 ,강원도 홍천군 서면
8818,678899,서울특별시 강서구 ,서울특별시 강서구 개화동로
8819,679125,경기도 양평군 ,경기도 양평군 서종면
8820,679482,서울특별시 종로구 ,서울특별시 종로구 삼청로
8821,679654,서울특별시 금천구 ,서울특별시 금천구 시흥대로63길
8822,679683,서울특별시 노원구 ,서울특별시 노원구 한글비석로
8823,679686,서울특별시 성동구 ,서울특별시 성동구 왕십리광장로
8824,679773,제주특별자치도 제주시 ,제주특별자치도 제주시 선돌목동길
8825,681055,서울특별시 마포구 ,서울특별시 마포구 토정로
8826,681230,서울특별시 마포구 ,서울특별시 마포구 백범로
8827,681407,경기도 광주시 ,경기도 광주시 도척면
8828,681425,경기도 광주시 ,경기도 광주시 도척면
8829,681455,강원도 태백시 ,강원도 태백시 서황지로
8830,681461,경기도 광주시 ,경기도 광주시 곤지암읍
8831,681521,강원도 태백시 ,강원도 태백시 시장남1길
8832,681547,강원도 태백시 ,강원도 태백시 번영로
8833,681561,경기도 광주시 ,경기도 광주시 도척면
8834,681576,경기도 광주시 ,경기도 광주시 도척면
8835,681589,경기도 광주시 ,경기도 광주시 곤지암읍
8836,681597,강원도 태백시 ,강원도 태백시 서황지로
8837,681615,경기도 광주시 ,경기도 광주시 도척면
8838,681618,강원도 태백시 ,강원도 태백시 서황지로
8839,681650,강원도 태백시 ,강원도 태백시 고원로
8840,681652,강원도 태백시 ,강원도 태백시 대학길
8841,682380,경기도 가평군 ,경기도 가평군 청평면
8842,684066,서울특별시 송파구 ,서울특별시 송파구 중대로
8843,684280,서울특별시 영등포구 ,서울특별시 영등포구 63로
8844,685143,전라북도 군산시 ,전라북도 군산시 부원로
8845,685265,서울특별시 영등포구 ,서울특별시 영등포구 여의공원로
8846,685544,서울특별시 종로구 ,서울특별시 종로구 종로
8847,685661,경기도 포천시 ,경기도 포천시 영북면
8848,685968,경기도 포천시 ,경기도 포천시 일동면
8849,686158,강원도 양양군 ,강원도 양양군 양양읍
8850,686187,경기도 포천시 ,경기도 포천시 일동면
8851,686189,경기도 여주시 ,경기도 여주시 대신면
8852,686211,경기도 여주시 ,경기도 여주시 강변로
8853,686240,경상남도 양산시 ,경상남도 양산시 상북면
8854,686247,경기도 포천시 ,경기도 포천시 일동면
8855,686252,울산광역시 울주군 ,울산광역시 울주군 두동면
8856,686278,전라남도 광양시 ,전라남도 광양시 광양읍
8857,686323,전라남도 순천시 ,전라남도 순천시 상사호길
8858,686331,전라남도 순천시 ,전라남도 순천시 순천만길
8859,686348,전라북도 김제시 ,전라북도 김제시 광활면
8860,686350,전라북도 부안군 ,전라북도 부안군 진서면
8861,686351,충청북도 단양군 ,충청북도 단양군 단양읍
8862,686355,충청남도 서천군 ,충청남도 서천군 서면
8863,686362,충청남도 홍성군 ,충청남도 홍성군 서부면
8864,686363,서울특별시 종로구 ,서울특별시 종로구 동숭길
8865,686369,충청북도 충주시 ,충청북도 충주시 수안보면
8866,686398,경상북도 경주시 ,경상북도 경주시 포석로1050번길
8867,686399,제주특별자치도 제주시 ,제주특별자치도 제주시 사장길
8868,686401,강원도 고성군 ,강원도 고성군 죽왕면
8869,686404,충청북도 영동군 ,충청북도 영동군 양산면
8870,686419,부산광역시 중구 ,부산광역시 중구 광복로
8871,687510,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 표선면
8872,687563,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 천제연로
8873,687616,강원도 삼척시 ,강원도 삼척시 원덕읍
8874,687869,제주특별자치도 제주시 ,제주특별자치도 제주시 도남로6길
8875,688257,강원도 원주시 ,강원도 원주시 판부면
8876,688610,부산광역시 해운대구 ,부산광역시 해운대구 해운대해변로
8877,688998,서울특별시 용산구 ,서울특별시 용산구 한강대로23길
8878,689290,부산광역시 동래구 ,부산광역시 동래구 충렬대로137번길
8879,689931,부산광역시 기장군 ,부산광역시 기장군 기장읍
8880,690104,충청남도 태안군 ,충청남도 태안군 원북면
8881,690413,대전광역시 중구 ,대전광역시 중구 대흥로
8882,690557,경기도 여주시 ,경기도 여주시 명품로
8883,690568,서울특별시 광진구 ,서울특별시 광진구 광나루로56길
8884,690680,경상남도 김해시 ,경상남도 김해시 장유로
8885,690984,서울특별시 종로구 ,서울특별시 종로구 효자로13길
8886,690998,강원도 춘천시 ,강원도 춘천시 남산면
8887,691429,경기도 용인시 ,경기도 용인시 처인구
8888,691744,충청북도 보은군 ,충청북도 보은군 속리산면
8889,692682,광주광역시 동구 ,광주광역시 동구 서남로
8890,692738,경기도 양평군 ,경기도 양평군 서종면
8891,693590,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 월드컵로
8892,695592,강원도 강릉시 ,강원도 강릉시 경포로
8893,696449,경기도 양평군 ,경기도 양평군 옥천면
8894,696841,제주특별자치도 제주시 ,제주특별자치도 제주시 애월읍
8895,696845,인천광역시 옹진군 ,인천광역시 옹진군 영흥면
8896,697068,경기도 양평군 ,경기도 양평군 서종면
8897,697176,서울특별시 종로구 ,서울특별시 종로구 삼일대로
8898,697191,서울특별시 종로구 ,서울특별시 종로구 삼일대로
8899,697234,서울특별시 중구 ,서울특별시 중구 퇴계로76길
8900,697269,서울특별시 중구 ,서울특별시 중구 퇴계로76길
8901,697328,서울특별시 중구 ,서울특별시 중구 다산로
8902,697349,서울특별시 중구 ,서울특별시 중구 퇴계로76길
8903,697393,서울특별시 중구 ,서울특별시 중구 퇴계로76길
8904,697400,서울특별시 중구 ,서울특별시 중구 다산로
8905,697423,서울특별시 중구 ,서울특별시 중구 퇴계로76길
8906,697450,서울특별시 중구 ,서울특별시 중구 다산로
8907,697787,경상남도 김해시 ,경상남도 김해시 김해대로
8908,698886,서울특별시 서초구 ,서울특별시 서초구 남부순환로
8909,698890,인천광역시 중구 ,인천광역시 중구 차이나타운로52번길
8910,698933,인천광역시 동구 ,인천광역시 동구 화평로
8911,698943,인천광역시 동구 ,인천광역시 동구 화평로
8912,698946,인천광역시 동구 ,인천광역시 동구 화도진로91번길
8913,699142,서울특별시 중구 ,서울특별시 중구 동호로24길
8914,699156,서울특별시 중구 ,서울특별시 중구 장충단로
8915,699206,경기도 수원시 ,경기도 수원시 권선구
8916,699222,서울특별시 종로구 ,서울특별시 종로구 삼일대로
8917,699241,서울특별시 마포구 ,서울특별시 마포구 신촌로4길
8918,699249,서울특별시 중구 ,서울특별시 중구 다산로33길
8919,699269,인천광역시 동구 ,인천광역시 동구 화평로
8920,699274,인천광역시 중구 ,인천광역시 중구 연안부두로
8921,699279,서울특별시 중구 ,서울특별시 중구 장충단로
8922,699478,강원도 춘천시 ,강원도 춘천시 금강로62번길
8923,699484,강원도 춘천시 ,강원도 춘천시 금강로62번길
8924,699497,강원도 춘천시 ,강원도 춘천시 금강로62번길
8925,699524,강원도 춘천시 ,강원도 춘천시 금강로62번길
8926,699542,경기도 포천시 ,경기도 포천시 이동면
8927,699544,경기도 포천시 ,경기도 포천시 이동면
8928,699549,경기도 포천시 ,경기도 포천시 이동면
8929,699552,경기도 포천시 ,경기도 포천시 이동면
8930,699569,충청남도 천안시 ,충청남도 천안시 동남구
8931,699571,충청남도 천안시 ,충청남도 천안시 동남구
8932,699579,충청남도 천안시 ,충청남도 천안시 동남구
8933,699586,충청남도 천안시 ,충청남도 천안시 동남구
8934,699587,충청남도 천안시 ,충청남도 천안시 동남구
8935,700255,경기도 양평군 ,경기도 양평군 옥천면
8936,700278,경기도 양평군 ,경기도 양평군 서종면
8937,701642,인천광역시 서구 ,인천광역시 서구 봉수대로
8938,701683,대구광역시 동구 ,대구광역시 동구 팔공산로
8939,701870,광주광역시 서구 ,광주광역시 서구 상무자유로
8940,702302,경상남도 함안군 ,경상남도 함안군 군북면
8941,702310,경상남도 함안군 ,경상남도 함안군 칠원읍
8942,702315,경상남도 함안군 ,경상남도 함안군 군북면
8943,702319,경상남도 함안군 ,경상남도 함안군 칠원읍
8944,702331,경상남도 함안군 ,경상남도 함안군 대산면
8945,702340,경상남도 함안군 ,경상남도 함안군 군북면
8946,702361,경상남도 함안군 ,경상남도 함안군 군북면
8947,702375,경상남도 함안군 ,경상남도 함안군 군북면
8948,702392,경상남도 함안군 ,경상남도 함안군 함안면
8949,702511,경상남도 함안군 ,경상남도 함안군 칠북면
8950,702551,부산광역시 해운대구 ,부산광역시 해운대구 센텀남대로
8951,704151,경상북도 경주시 ,경상북도 경주시 통일로
8952,704189,경상북도 안동시 ,경상북도 안동시 풍천면
8953,704268,경기도 양평군 ,경기도 양평군 단월면
8954,704382,서울특별시 종로구 ,서울특별시 종로구 종로
8955,704420,서울특별시 용산구 ,서울특별시 용산구 한강대로62길
8956,704434,서울특별시 용산구 ,서울특별시 용산구 한강대로62가길
8957,704438,서울특별시 용산구 ,서울특별시 용산구 한강대로62가길
8958,704444,충청북도 괴산군 ,충청북도 괴산군 괴산읍
8959,704454,충청북도 괴산군 ,충청북도 괴산군 괴산읍
8960,704458,충청북도 괴산군 ,충청북도 괴산군 괴산읍
8961,704462,충청북도 보은군 ,충청북도 보은군 속리산면
8962,704469,충청북도 보은군 ,충청북도 보은군 속리산면
8963,704478,충청북도 보은군 ,충청북도 보은군 법주사로
8964,704481,충청북도 보은군 ,충청북도 보은군 속리산면
8965,704500,충청북도 보은군 ,충청북도 보은군 속리산면
8966,704501,충청북도 보은군 ,충청북도 보은군 속리산면
8967,704502,충청북도 보은군 ,충청북도 보은군 법주사로
8968,704503,충청북도 보은군 ,충청북도 보은군 속리산면
8969,704505,충청북도 괴산군 ,충청북도 괴산군 괴산읍
8970,704506,서울특별시 용산구 ,서울특별시 용산구 한강대로
8971,704507,서울특별시 종로구 ,서울특별시 종로구 종로40가길
8972,705019,전라남도 장흥군 ,전라남도 장흥군 관산읍
8973,705052,전라남도 장흥군 ,전라남도 장흥군 장흥읍
8974,705071,전라남도 장흥군 ,전라남도 장흥군 관산읍
8975,705080,전라남도 장흥군 ,전라남도 장흥군 관산읍
8976,705088,전라남도 장흥군 ,전라남도 장흥군 관산읍
8977,705104,전라남도 장흥군 ,전라남도 장흥군 부산면
8978,705115,전라남도 장흥군 ,전라남도 장흥군 용산면
8979,705136,전라남도 장흥군 ,전라남도 장흥군 부산면
8980,705154,전라남도 장흥군 ,전라남도 장흥군 회진면
8981,705302,전라남도 장흥군 ,전라남도 장흥군 안양면
8982,705332,경상남도 김해시 ,경상남도 김해시 식만로348번길
8983,705352,경상북도 군위군 ,경상북도 군위군 군위읍
8984,705376,경상남도 김해시 ,경상남도 김해시 식만로348번길
8985,705403,경상북도 군위군 ,경상북도 군위군 부계면
8986,705411,경상북도 군위군 ,경상북도 군위군 부계면
8987,705420,경상북도 군위군 ,경상북도 군위군 부계면
8988,705463,경상북도 군위군 ,경상북도 군위군 고로면
8989,705532,경상북도 군위군 ,경상북도 군위군 부계면
8990,705590,경상북도 군위군 ,경상북도 군위군 고로면
8991,705607,경상북도 예천군 ,경상북도 예천군 풍양면
8992,705612,경상북도 예천군 ,경상북도 예천군 풍양면
8993,705621,경상북도 예천군 ,경상북도 예천군 용문면
8994,705625,경상북도 예천군 ,경상북도 예천군 용궁면
8995,705639,경상북도 예천군 ,경상북도 예천군 용문면
8996,705667,경상북도 칠곡군 ,경상북도 칠곡군 지천면
8997,705678,대전광역시 대덕구 ,대전광역시 대덕구 산디로
8998,705743,경상북도 포항시 ,경상북도 포항시 남구
8999,705756,충청남도 당진시 ,충청남도 당진시 송악읍
9000,706180,서울특별시 용산구 ,서울특별시 용산구 양녕로
9001,706243,강원도 고성군 ,강원도 고성군 토성면
9002,706303,서울특별시 송파구 ,서울특별시 송파구 동남로4길
9003,706836,부산광역시 수영구 ,부산광역시 수영구 민락수변로7번길
9004,707849,충청남도 태안군 ,충청남도 태안군 남면
9005,707896,충청남도 태안군 ,충청남도 태안군 안면읍
9006,707921,충청남도 태안군 ,충청남도 태안군 근흥면
9007,707962,충청남도 태안군 ,충청남도 태안군 근흥면
9008,708064,충청남도 태안군 ,충청남도 태안군 남면
9009,709075,전라북도 무주군 ,전라북도 무주군 설천면
9010,710258,경기도 시흥시 ,경기도 시흥시 관곡지로
9011,710495,경상남도 하동군 ,경상남도 하동군 옥종면
9012,710635,경상남도 거창군 ,경상남도 거창군 거창읍
9013,712469,강원도 평창군 ,강원도 평창군 대관령면
9014,712490,강원도 평창군 ,강원도 평창군 대관령면
9015,712505,강원도 평창군 ,강원도 평창군 대관령면
9016,712531,강원도 평창군 ,강원도 평창군 대관령면
9017,712545,강원도 평창군 ,강원도 평창군 대관령면
9018,712590,서울특별시 은평구 ,서울특별시 은평구 응암로
9019,712621,서울특별시 은평구 ,서울특별시 은평구 응암로
9020,712633,서울특별시 은평구 ,서울특별시 은평구 응암로
9021,712673,서울특별시 은평구 ,서울특별시 은평구 응암로
9022,713074,강원도 평창군 ,강원도 평창군 대관령면
9023,713110,서울특별시 은평구 ,서울특별시 은평구 응암로
9024,713654,서울특별시 송파구 ,서울특별시 송파구 올림픽로
9025,713699,서울특별시 관악구 ,서울특별시 관악구 신림로
9026,713740,강원도 춘천시 ,강원도 춘천시 동면
9027,713839,서울특별시 영등포구 ,서울특별시 영등포구 여의나루로
9028,714122,경기도 성남시 ,경기도 성남시 수정구
9029,714156,서울특별시 강동구 ,서울특별시 강동구 상암로11길
9030,715421,경상남도 밀양시 ,경상남도 밀양시 중앙로
9031,715801,서울특별시 강남구 ,서울특별시 강남구 논현로
9032,715953,전라남도 담양군 ,전라남도 담양군 담양읍
9033,716188,전라북도 정읍시 ,전라북도 정읍시 입암면
9034,716231,경상남도 합천군 ,경상남도 합천군 봉산면
9035,716272,경상남도 창원시 ,경상남도 창원시 진해구
9036,716313,전라북도 남원시 ,전라북도 남원시 수지면
9037,716358,전라북도 남원시 ,전라북도 남원시 대강면
9038,716410,전라북도 남원시 ,전라북도 남원시 산내면
9039,716538,전라북도 완주군 ,전라북도 완주군 구이면
9040,716552,전라북도 완주군 ,전라북도 완주군 동상면
9041,716562,전라북도 완주군 ,전라북도 완주군 소양면
9042,716576,전라북도 완주군 ,전라북도 완주군 경천면
9043,716603,전라북도 완주군 ,전라북도 완주군 동상면
9044,716644,전라북도 완주군 ,전라북도 완주군 동상면
9045,716659,전라북도 완주군 ,전라북도 완주군 소양면
9046,716704,전라북도 완주군 ,전라북도 완주군 운주면
9047,716856,전라북도 진안군 ,전라북도 진안군 백운면
9048,716917,전북 장수군 ,전북 장수군 장수읍
9049,716987,전라북도 순창군 ,전라북도 순창군 구림면
9050,717051,전라북도 고창군 ,전라북도 고창군 신림면
9051,717093,전라북도 부안군 ,전라북도 부안군 진서면
9052,717109,전라북도 부안군 ,전라북도 부안군 변산면
9053,719218,경상북도 안동시 ,경상북도 안동시 풍산읍
9054,719305,경기도 안성시 ,경기도 안성시 죽산면
9055,719457,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 중문관광로
9056,719460,경기도 부천시 ,경기도 부천시 부일로
9057,719514,서울특별시 강남구 ,서울특별시 강남구 테헤란로
9058,719521,경상남도 통영시 ,경상남도 통영시 큰발개1길
9059,719643,제주특별자치도 서귀포시 ,제주특별자치도 서귀포시 이어도로343번길
9060,719757,울산광역시 울주군 ,울산광역시 울주군 삼남읍
9061,720727,울산광역시 울주군 ,울산광역시 울주군 온양읍
9062,720815,충청북도 청주시 ,충청북도 청주시 상당구
9063,721168,경상북도 경주시 ,경상북도 경주시 천북면
9064,721244,울산광역시 남구 ,울산광역시 남구 삼산로30번길
9065,721705,서울특별시 종로구 ,서울특별시 종로구 대학로
9066,723810,인천광역시 중구 ,인천광역시 중구 홍예문로68번길
9067,723847,인천광역시 중구 ,인천광역시 중구 우현로67번길
9068,723857,인천광역시 중구 ,인천광역시 중구 홍예문로68번길
9069,723976,서울특별시 종로구 ,서울특별시 종로구 청계천로
9070,724036,인천광역시 중구 ,인천광역시 중구 차이나타운로
9071,724052,인천광역시 중구 ,인천광역시 중구 차이나타운로
9072,724059,인천광역시 중구 ,인천광역시 중구 차이나타운로59번길
9073,724081,인천광역시 중구 ,인천광역시 중구 차이나타운로
9074,724526,경기도 파주시 ,경기도 파주시 탄현면
9075,724543,경기도 파주시 ,경기도 파주시 새꽃로
9076,724562,경기도 파주시 ,경기도 파주시 광탄면
9077,724701,경기도 파주시 ,경기도 파주시 탄현면
9078,724863,경기도 파주시 ,경기도 파주시 탄현면
9079,725256,전라남도 여수시 ,전라남도 여수시 둔덕3길
9080,725282,전라남도 여수시 ,전라남도 여수시 미평남1길
9081,725338,전라남도 여수시 ,전라남도 여수시 봉산남7길
9082,725425,전라남도 여수시 ,전라남도 여수시 봉산남5길
9083,725431,전라남도 여수시 ,전라남도 여수시 시청동3길
9084,725472,전라남도 여수시 ,전라남도 여수시 시청동2길
9085,725487,전라남도 여수시 ,전라남도 여수시 오림4길
9086,725491,전라남도 여수시 ,전라남도 여수시 거북선공원1길
9087,725494,전라남도 여수시 ,전라남도 여수시 봉산남6길
9088,725524,전라남도 여수시 ,전라남도 여수시 시청동2길
9089,725534,충청남도 태안군 ,충청남도 태안군 안면읍
9090,725539,전라남도 여수시 ,전라남도 여수시 봉산남7길
9091,725559,전라남도 여수시 ,전라남도 여수시 무선6길
9092,725614,전라남도 여수시 ,전라남도 여수시 둔덕3길
9093,725686,전라남도 여수시 ,전라남도 여수시 오림2길
9094,725787,경상북도 경주시 ,경상북도 경주시 현곡면
9095,727285,강원도 양구군 ,강원도 양구군 양구읍
9096,727474,광주광역시 북구 ,광주광역시 북구 금남로131번길
9097,727737,광주광역시 남구 ,광주광역시 남구 금화로441번길
9098,728260,전라남도 담양군 ,전라남도 담양군 담양읍
9099,728386,광주광역시 서구 ,광주광역시 서구 상무대로
9100,728470,광주광역시 북구 ,광주광역시 북구 일곡마을로
9101,728765,광주광역시 북구 ,광주광역시 북구 태봉로
9102,728807,광주광역시 동구 ,광주광역시 동구 성촌길
